,Time(s),RNA1,Protein1,RNA2,Protein2
672,43589.1891892,43.5891891892,47500.4353565,2179.45945946,2375021.76782
673,43654.0540541,43.6540540541,47641.910886,2182.7027027,2382095.5443
674,43718.9189189,43.7189189189,47783.5967882,2185.94594595,2389179.83941
675,43783.7837838,43.7837837838,47925.4930628,2189.18918919,2396274.65314
676,43848.6486486,43.8486486486,48067.59971,2192.43243243,2403379.9855
677,43913.5135135,43.9135135135,48209.9167297,2195.67567568,2410495.83649
678,43978.3783784,43.9783783784,48352.444122,2198.91891892,2417622.2061
679,44043.2432432,44.0432432432,48495.1818868,2202.16216216,2424759.09434
680,44108.1081081,44.1081081081,48638.1300241,2205.40540541,2431906.50121
681,44172.972973,44.172972973,48781.288534,2208.64864865,2439064.4267
682,44237.8378378,44.2378378378,48924.6574164,2211.89189189,2446232.87082
683,44302.7027027,44.3027027027,49068.2366713,2215.13513514,2453411.83356
684,44367.5675676,44.3675675676,49212.0262988,2218.37837838,2460601.31494
685,44432.4324324,44.4324324324,49356.0262988,2221.62162162,2467801.31494
686,44497.2972973,44.4972972973,49500.2366713,2224.86486486,2475011.83357
687,44562.1621622,44.5621621622,49644.6574164,2228.10810811,2482232.87082
688,44627.027027,44.627027027,49789.288534,2231.35135135,2489464.4267
689,44691.8918919,44.6918918919,49934.1300241,2234.59459459,2496706.50121
690,44756.7567568,44.7567567568,50079.1818868,2237.83783784,2503959.09434
691,44821.6216216,44.8216216216,50224.444122,2241.08108108,2511222.2061
692,44886.4864865,44.8864864865,50369.9167298,2244.32432432,2518495.83649
693,44951.3513514,44.9513513514,50515.59971,2247.56756757,2525779.9855
694,45016.2162162,45.0162162162,50661.4930628,2250.81081081,2533074.65314
695,45081.0810811,45.0810810811,50807.5967882,2254.05405405,2540379.83941
696,45145.9459459,45.1459459459,50953.9108861,2257.2972973,2547695.5443
697,45210.8108108,45.2108108108,51100.4353565,2260.54054054,2555021.76782
698,45275.6756757,45.2756756757,51247.1701994,2263.78378378,2562358.50997
699,45340.5405405,45.3405405405,51394.1154149,2267.02702703,2569705.77075
700,45405.4054054,45.4054054054,51541.271003,2270.27027027,2577063.55015
701,45470.2702703,45.4702702703,51688.6369635,2273.51351351,2584431.84818
702,45535.1351351,45.5351351351,51836.2132966,2276.75675676,2591810.66483
703,45600.0,45.6,51984.0000022,2280.0,2599200.00011
704,45664.8648649,45.6648648649,52131.9970804,2283.24324324,2606599.85402
705,45729.7297297,45.7297297297,52280.2045311,2286.48648649,2614010.22655
706,45794.5945946,45.7945945946,52428.6223543,2289.72972973,2621431.11772
707,45859.4594595,45.8594594595,52577.2505501,2292.97297297,2628862.5275
708,45924.3243243,45.9243243243,52726.0891184,2296.21621622,2636304.45592
709,45989.1891892,45.9891891892,52875.1380592,2299.45945946,2643756.90296
710,46054.0540541,46.0540540541,53024.3973726,2302.7027027,2651219.86863
711,46118.9189189,46.1189189189,53173.8670585,2305.94594595,2658693.35292
712,46183.7837838,46.1837837838,53323.5471169,2309.18918919,2666177.35585
713,46248.6486486,46.2486486486,53473.4375479,2312.43243243,2673671.8774
714,46313.5135135,46.3135135135,53623.5383514,2315.67567568,2681176.91757
715,46378.3783784,46.3783783784,53773.8495275,2318.91891892,2688692.47637
716,46443.2432432,46.4432432432,53924.371076,2322.16216216,2696218.5538
717,46508.1081081,46.5081081081,54075.1029971,2325.40540541,2703755.14986
718,46572.972973,46.572972973,54226.0452908,2328.64864865,2711302.26454
719,46637.8378378,46.6378378378,54377.197957,2331.89189189,2718859.89785
720,46702.7027027,46.7027027027,54528.5609957,2335.13513514,2726428.04978
721,46767.5675676,46.7675675676,54680.1344069,2338.37837838,2734006.72035
722,46832.4324324,46.8324324324,54831.9181907,2341.62162162,2741595.90954
723,46897.2972973,46.8972972973,54983.912347,2344.86486486,2749195.61735
724,46962.1621622,46.9621621622,55136.1168759,2348.10810811,2756805.84379
725,47027.027027,47.027027027,55288.5317773,2351.35135135,2764426.58886
726,47091.8918919,47.0918918919,55441.1570512,2354.59459459,2772057.85256
727,47156.7567568,47.1567567568,55593.9926977,2357.83783784,2779699.63488
728,47221.6216216,47.2216216216,55747.0387167,2361.08108108,2787351.93583
729,47286.4864865,47.2864864865,55900.2951082,2364.32432432,2795014.75541
730,47351.3513514,47.3513513514,56053.7618722,2367.56756757,2802688.09361
731,47416.2162162,47.4162162162,56207.4390088,2370.81081081,2810371.95044
732,47481.0810811,47.4810810811,56361.326518,2374.05405405,2818066.3259
733,47545.9459459,47.5459459459,56515.4243996,2377.2972973,2825771.21998
734,47610.8108108,47.6108108108,56669.7326538,2380.54054054,2833486.63269
